[119905]: 352ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[931781]: 3546ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 96000 bytes (3000 msec)
[931781]: 3546ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 99200, unacknowledgedAudioDuration = 3000 msec, packetAudioDelay = 0 msec
[174873]: 3546ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 3546ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 3546ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:3096, Write 3200 bytes audio data.
[174873]: 3546ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 3646ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:50.8229618Z, size:3200.
[931781]: 3646ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 99200 bytes (3100 msec)
[931781]: 3646ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 102400, unacknowledgedAudioDuration = 3100 msec, packetAudioDelay = 0 msec
[174873]: 3647ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 3647ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 3647ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:3196, Write 3200 bytes audio data.
[174873]: 3647ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 3745ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:50.9220828Z, size:3200.
[931781]: 3745ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 102400 bytes (3200 msec)
[931781]: 3745ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 105600, unacknowledgedAudioDuration = 3200 msec, packetAudioDelay = 0 msec
[174873]: 3746ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 3746ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 3746ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:3295, Write 3200 bytes audio data.
[174873]: 3746ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 3846ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:51.0227411Z, size:3200.
[931781]: 3846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 105600 bytes (3300 msec)
[931781]: 3846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 108800, unacknowledgedAudioDuration = 3300 msec, packetAudioDelay = 0 msec
[174873]: 3846ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 3846ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 3846ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:3396, Write 3200 bytes audio data.
[174873]: 3846ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[174873]: 3855ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1470 [000002927FE7A120]CSpxAudioStreamSession::FireConnectionMessageReceived; path=translation.hypothesis
[174873]: 3856ms SPX_TRACE_INFO:  usp_connection.cpp:982 Response Message: content type: application/json; charset=utf-8.
[174873]: 3856ms SPX_TRACE_INFO:  usp_connection.cpp:1002 TS:3405 Response Message: path: translation.hypothesis, size: 171.
[174873]: 3856ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1828 Response: Translation.Hypothesis message. RecoText: Let's try this, TranslationStatus: 0, starts at 13400000, with duration 11900000 (100ns).
[174873]: 3856ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:1844 Fire intermediate translation result: Creating Result
[696510]: 3856ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[696510]: 3856ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message.cpp:20 CSpxConnectionMessage::CSpxConnectionMessage
[174873]: 3856ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:26 CSpxRecognitionResult::CSpxRecognitionResult
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessage' as '370353069'
[174873]: 3856ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxRecognitionResult' as '175439361'
[174873]: 3856ms SPX_TRACE_VERBOSE:  recognition_result.cpp:79 CSpxRecognitionResult::InitIntermediateResult: resultId=ab0c6ee7892341078eea5519dfc52dfc
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18030; name='connection.message.type'; value='text'
[174873]: 3856ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF16380; name='RESULT-Json'; value='{"Text":"Let's try this","Offset":13400000,"Duration":11900000,"Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir das"}]}}'
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18030; name='connection.message.path'; value='translation.hypothesis'
[174873]: 3856ms SPX_DBG_TRACE_FUNCTION:  recognition_result.cpp:216 CSpxRecognitionResult::InitTranslationRecognitionResult
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18030; name='connection.message.text.message'; value='{"Text":"Let's try this","Offset":13400000,"Duration":11900000,"Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir das"}]}}'
[174873]: 3856ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF16380; name='RESULT-Json'; value='{"Text":"Let's try this","Offset":13400000,"Duration":11900000,"Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir das"}]}}'
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18030; name='Content-Type'; value='application/json; charset=utf-8'
[174873]: 3856ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1493 CSpxUspRecoEngineAdapter::UpdateAdapterResult_JsonResult: before update: json='{"Text":"Let's try this","Offset":13400000,"Duration":11900000,"Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir das"}]}}'
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18030; name='Path'; value='translation.hypothesis'
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF18030; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[174873]: 3856ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FE7A208; name='AudioConfig_AudioSource'; value='Microphones'
[696510]: 3856ms SPX_DBG_TRACE_SCOPE_ENTER:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[174873]: 3856ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxPropertyBagImpl::SetStringValue: this=0x000002927FF16380; name='RESULT-RecognitionLatencyMs'; value='880'
[696510]: 3856ms SPX_DBG_TRACE_SCOPE_EXIT:  connection_message_event_args.cpp:13 CSpxConnectionMessageEventArgs::CSpxConnectionMessageEventArgs
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxConnectionMessageEventArgs' as '339321280'
[174873]: 3856ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:2262 Storing indermidate result for possible promotion.
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF03C90
[174873]: 3856ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1539 [000002927FE7A120]CSpxAudioStreamSession::FireResultEvent
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessageEventArgs, h=0x000002927FF03C90, p=0x000002927FF03C90, tot=4
[174873]: 3856ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:1844 FireIntermeidateResult: GetSite()->FireAdapterResult_Intermediate()  complete!
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF18010
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxConnectionMessage, h=0x000002927FF18010, p=0x000002927FF18010, tot=4
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF18030
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x000002927FF18030, p=0x000002927FF18030, tot=9
[696510]: 3856ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18030; name='connection.message.path'; value='translation.hypothesis'
[696510]: 3857ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18030; name='X-RequestId'; value='3cf66df909114695a9f5e9bc72c103b3'
[696510]: 3857ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18030; name='Content-Type'; value='application/json; charset=utf-8'
[696510]: 3857ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18030; name='connection.message.type'; value='text'
[696510]: 3857ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18030; name='connection.message.type'; value='text'
[696510]: 3857ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18030; name='connection.message.type'; value='text'
[696510]: 3857ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18030; name='connection.message.type'; value='text'
[696510]: 3857ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF18030; name='connection.message.text.message'; value='{"Text":"Let's try this","Offset":13400000,"Duration":11900000,"Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir das"}]}}'
[696510]: 3857ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1682 DispatchEvent task started...
[696510]: 3857ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:345 CSpxRecognizer::FireResultEvent
[696510]: 3857ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:95 Created 'CSpxRecognitionEventArgs' as '706084327'
[696510]: 3858ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FEA6C40
[696510]: 3858ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxRecognitionEventArgs, h=0x000002927FEA6C40, p=0x000002927FEA6C40, tot=2
[696510]: 3858ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF162C0
[696510]: 3858ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxRecognitionResult, h=0x000002927FF162C0, p=0x000002927FF162C0, tot=2
[696510]: 3858ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x000002927FF16380
[696510]: 3858ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=ISpxNamedProperties, h=0x000002927FF16380, p=0x000002927FF16380, tot=10
[696510]: 3859ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF16380; name='ITN'; value=''
[696510]: 3859ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF16380; name='Lexical'; value=''
[696510]: 3860ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF16380; name='RESULT-RecognitionLatencyMs'; value='880'
[696510]: 3860ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF16380; name='RESULT-Json'; value='{"Text":"Let's try this","Offset":13400000,"Duration":11900000,"Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir das"}]}}'
[696510]: 3860ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF16380; name='ITN'; value=''
[696510]: 3860ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF16380; name='Lexical'; value=''
[696510]: 3860ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF16380; name='RESULT-RecognitionLatencyMs'; value='880'
[696510]: 3860ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x000002927FF16380; name='RESULT-Json'; value='{"Text":"Let's try this","Offset":13400000,"Duration":11900000,"Translation":{"TranslationStatus":"Success","Translations":[{"Language":"de","Text":"Versuchen wir das"}]}}'
[696510]: 3860ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:345 CSpxRecognizer::FireResultEvent
[696510]: 3860ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1682 DispatchEvent task complete!
[931781]: 3946ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:51.1225597Z, size:3200.
[931781]: 3946ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 108800 bytes (3400 msec)
[931781]: 3946ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 112000, unacknowledgedAudioDuration = 3400 msec, packetAudioDelay = 0 msec
[174873]: 3946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 3946ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 3946ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:3496, Write 3200 bytes audio data.
[174873]: 3946ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 4048ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:51.2243330Z, size:3200.
[931781]: 4048ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 112000 bytes (3500 msec)
[931781]: 4048ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 115200, unacknowledgedAudioDuration = 3500 msec, packetAudioDelay = 0 msec
[174873]: 4048ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 4048ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 4048ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:3597, Write 3200 bytes audio data.
[174873]: 4048ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 4145ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:51.3222842Z, size:3200.
[931781]: 4146ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 115200 bytes (3600 msec)
[931781]: 4146ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 118400, unacknowledgedAudioDuration = 3600 msec, packetAudioDelay = 0 msec
[174873]: 4146ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 4146ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 4146ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:3695, Write 3200 bytes audio data.
[174873]: 4146ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 4246ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:51.4228413Z, size:3200.
[931781]: 4246ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 118400 bytes (3700 msec)
[931781]: 4246ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 121600, unacknowledgedAudioDuration = 3700 msec, packetAudioDelay = 0 msec
[174873]: 4246ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 4246ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 4246ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:3796, Write 3200 bytes audio data.
[174873]: 4246ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 4345ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:51.5222046Z, size:3200.
[931781]: 4346ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 121600 bytes (3800 msec)
[931781]: 4346ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 124800, unacknowledgedAudioDuration = 3800 msec, packetAudioDelay = 0 msec
[174873]: 4346ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
[174873]: 4346ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:1326 CSpxUspRecoEngineAdapter::UspWriteActual(..., 3200)
[174873]: 4346ms SPX_TRACE_INFO:  usp_connection.cpp:774 TS:3895, Write 3200 bytes audio data.
[174873]: 4346ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:687 [000002927FE7A120]CSpxAudioStreamSession::ProcessNextAudio: done processing all audio chunks
[931781]: 4446ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:523 Received audio chunk: time: 2022-05-27T11:43:51.6229344Z, size:3200.
[931781]: 4446ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:537 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 124800 bytes (3900 msec)
[931781]: 4446ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:158 [000002927FEAA050] m_bytesTransited = 128000, unacknowledgedAudioDuration = 3900 msec, packetAudioDelay = 0 msec
[174873]: 4446ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:285 CSpxUspRecoEngineAdapter::ProcessAudio: (0x000002927FE71CF0) Sending Audio ... size=3200
