[319111]: 609ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:716 CSpxAudioStreamSession::AddRecognizer
[346210]: 1983ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000152CE53C6B0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 0/0 doesn't match
[346210]: 1983ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1340 [00000152CE53C6B0]CSpxAudioStreamSession::StopRecognizing: Now Idle/Idle already...
[346210]: 1983ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[346210]: 1983ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD stopped ***
[59973]: 1983ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE53C798; name='SPEECH-StopRecognitionTimeoutInSeconds'; value=''
[59973]: 1983ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[59973]: 1983ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:796 [00000152CE53C6B0]CSpxAudioStreamSession::WaitForIdle timeout: 1000 msec
[59973]: 1983ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:801 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 0, m_recoKind: 0, m_sessionStarted: 1, m_sessionStopped: 1
[59973]: 1983ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[703432]: 1983ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000152CE5B1640
[703432]: 1983ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=CSpxAsyncOp<void>, h=0x00000152CE5B1640, p=0x00000152CE5B1640, tot=0
[319111]: 1999ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 152ce54d320
[319111]: 1999ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000152CE54D320
[319111]: 1999ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxConnection, h=0x00000152CE54D320, p=0x00000152CE54D320, tot=0
[319111]: 1999ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 152ce54d350
[319111]: 1999ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000152CE54D350
[319111]: 1999ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x00000152CE54D350, p=0x00000152CE54D350, tot=4
[319111]: 1999ms SPX_DBG_TRACE_SCOPE_ENTER:  connection.cpp:26 CSpxConnection::~CSpxConnection
[319111]: 2000ms SPX_DBG_TRACE_SCOPE_EXIT:  connection.cpp:26 CSpxConnection::~CSpxConnection
[319111]: 2001ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 152ce56a4a0
[319111]: 2001ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:739 CSpxAudioStreamSession::SetDisposing
[319111]: 2001ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:1125 CSpxAudioStreamSession::StopRecognitionAsync
[319111]: 2001ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:106 CSpxHandleTable::TrackHandle p=0x00000152B3FE5BD0
[319111]: 2001ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:116 CSpxHandleTable::TrackHandle class=CSpxAsyncOp<void>, h=0x00000152B3FE5BD0, p=0x00000152B3FE5BD0, tot=1
[346210]: 2001ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD started ***
[346210]: 2001ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[346210]: 2001ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1243 [00000152CE53C6B0]CSpxAudioStreamSession::StopRecognizing ...
[346210]: 2001ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000152CE53C6B0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 0/0 doesn't match
[346210]: 2001ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1340 [00000152CE53C6B0]CSpxAudioStreamSession::StopRecognizing: Now Idle/Idle already...
[346210]: 2001ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1242 CSpxAudioStreamSession::StopRecognizing
[346210]: 2001ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:1142 *** CSpxAudioStreamSession::StopRecognitionAsync kicked-off THREAD stopped ***
[59973]: 2001ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:451 ISpxNamedProperties::GetStringValue: this=0x00000152CE53C798; name='SPEECH-StopRecognitionTimeoutInSeconds'; value=''
[59973]: 2002ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[59973]: 2002ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:796 [00000152CE53C6B0]CSpxAudioStreamSession::WaitForIdle timeout: 10000 msec
[59973]: 2002ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:801 CSpxAudioStreamSession::WaitForIdle m_cv.wait_for, m_sessionState: 0, m_recoKind: 0, m_sessionStarted: 1, m_sessionStopped: 1
[59973]: 2002ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:795 CSpxAudioStreamSession::WaitForIdle
[319111]: 2002ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000152B3FE5BD0
[319111]: 2002ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=CSpxAsyncOp<void>, h=0x00000152B3FE5BD0, p=0x00000152B3FE5BD0, tot=0
[319111]: 2002ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000152CE56A4A0
[319111]: 2002ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxRecognizer, h=0x00000152CE56A4A0, p=0x00000152CE56A4A0, tot=0
[319111]: 2002ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 152ce56a9e8
[319111]: 2002ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000152CE56A9E8
[319111]: 2002ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x00000152CE56A9E8, p=0x00000152CE56A9E8, tot=3
[319111]: 2002ms SPX_DBG_TRACE_FUNCTION:  translation_recognizer.cpp:29 CSpxTranslationRecognizer::~CSpxTranslationRecognizer
[319111]: 2002ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:36 CSpxRecognizer::~CSpxRecognizer
[319111]: 2002ms SPX_DBG_TRACE_SCOPE_ENTER:  recognizer.cpp:416 CSpxRecognizer::TermDefaultSession
[319111]: 2002ms SPX_DBG_TRACE_FUNCTION:  audio_stream_session.cpp:745 CSpxAudioStreamSession::RemoveRecognizer
[319111]: 2002ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE53C718
[319111]: 2002ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_stream_session.cpp:189 CSpxAudioStreamSession::Term
[319111]: 2002ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:190 [00000152CE53C6B0]CSpxAudioStreamSession::Term:... 
[319111]: 2002ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:3435 [00000152CE53C6B0]CSpxAudioStreamSession::TryChangeState:  recoKind/sessionState: 0/0 doesn't match
[319111]: 2002ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:217 [00000152CE53C6B0]CSpxAudioStreamSession::Term: **NOT CALLED** StopPump[00000152CDF3E610] - state: 0
[319111]: 2002ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CDF28D68
[319111]: 2002ms SPX_DBG_TRACE_SCOPE_ENTER:  thread_service.cpp:47 CSpxThreadService::Term
[319111]: 2003ms SPX_DBG_TRACE_SCOPE_EXIT:  thread_service.cpp:47 CSpxThreadService::Term
[319111]: 2003ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:244 [00000152CE53C6B0]CSpxAudioStreamSession::CancelPendingSingleShot
[319111]: 2003ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CDF3E610
[319111]: 2003ms SPX_DBG_TRACE_SCOPE_ENTER:  audio_session_shim.cpp:17 CSpxAudioSessionShim::Term
[319111]: 2003ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE5518C8
[319111]: 2003ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE532C58
[319111]: 2003ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_session_shim.cpp:17 CSpxAudioSessionShim::Term
[319111]: 2003ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:171 MicrophonePumpBase::GetState() ...
[319111]: 2003ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:171 MicrophonePumpBase::GetState ... Done
[319111]: 2003ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE5438C8
[319111]: 2003ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE533A90
[319111]: 2036ms SPX_DBG_TRACE_SCOPE_ENTER:  microphone_pump_base.cpp:32 CSpxMicrophonePumpBase::~CSpxMicrophonePumpBase
[319111]: 2036ms SPX_DBG_TRACE_SCOPE_EXIT:  microphone_pump_base.cpp:32 CSpxMicrophonePumpBase::~CSpxMicrophonePumpBase
[158491]: 2036ms SPX_DBG_TRACE_SCOPE_EXIT:  com_init_and_uninit.cpp:44 com worker_thread_proc done
[319111]: 2036ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CDFA70A8
[319111]: 2036ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152B3F39368
[319111]: 2036ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE56FDE0
[319111]: 2037ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE54D460
[319111]: 2037ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE54D220
[319111]: 2037ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE56FC20
[319111]: 2037ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE5B1158
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:90 Terminating CSpxUspRecoEngineAdapter...
[319111]: 2037ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:91 CSpxUspRecoEngineAdapter::Term: this=0x00000152CE5B1100
[319111]: 2037ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/-1 => 2/9998 USP-TERMINATING
[319111]: 2037ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:95 CSpxUspRecoEngineAdapter::Term: Terminating USP Connection (0x00000152CDF2C938)
[319111]: 2037ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CE5C7BB8
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_connection.cpp:144 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::~CSpxUspConnection
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_connection.cpp:144 Microsoft::CognitiveServices::Speech::USP::CSpxUspConnection::~CSpxUspConnection
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_ENTER:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_EXIT:  web_socket.cpp:289 CSpxWebSocket::~CSpxWebSocket
[319111]: 2037ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:2837 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 2/9998 => 2/9999 USP-ZOMBIE
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:90 Terminating CSpxUspRecoEngineAdapter... Done!
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_ENTER:  usp_reco_engine_adapter.cpp:54 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter
[319111]: 2037ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:55 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter: this=0x00000152CE5B1100
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_EXIT:  usp_reco_engine_adapter.cpp:54 CSpxUspRecoEngineAdapter::~CSpxUspRecoEngineAdapter
[319111]: 2037ms SPX_DBG_TRACE_VERBOSE:  create_object_helpers.h:78 SpxTerm: ptr=0x00000152CDFA66C8
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_EXIT:  audio_stream_session.cpp:189 CSpxAudioStreamSession::Term
[319111]: 2037ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:166 [00000152CE53C6B0]CSpxAudioStreamSession::~CSpxAudioStreamSession
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_ENTER:  thread_service.cpp:47 CSpxThreadService::Term
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_EXIT:  thread_service.cpp:47 CSpxThreadService::Term
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:416 CSpxRecognizer::TermDefaultSession
[319111]: 2037ms SPX_DBG_TRACE_SCOPE_EXIT:  recognizer.cpp:36 CSpxRecognizer::~CSpxRecognizer
[319111]: 2038ms SPX_TRACE_VERBOSE recognizer.cs:169 Dispose(True) called for 152ce56a4a0
[319111]: 2038ms SPX_TRACE_VERBOSE interop_factory.cs:83 Dispose(True) called for 152ce50daa8
[319111]: 2038ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:175 CSpxHandleTable::StopTracking(h) h=0x00000152CE50DAA8
[319111]: 2038ms SPX_DBG_TRACE_VERBOSE:  handle_table.h:190 CSpxHandleTable::StopTracking(h) class=ISpxNamedProperties, h=0x00000152CE50DAA8, p=0x00000152CE50DAA8, tot=2
[319111]: 2041ms SPX_DBG_TRACE_FUNCTION:  memory_logger.cpp:127 MemoryLogger::Exit
[319111]: 2041ms SPX_DBG_TRACE_FUNCTION:  resource_manager.cpp:76 CSpxResourceManager::~CSpxResourceManager
